date,period,division,pl_group,amount,start,var,lo80,hi80,lo95,hi95
2018-04-01,NA,Denver,Revenue,855048.604512763,NA,forecast,402359.5044190672,1307737.7046064588,162720.37033792608,1547376.8386875999
2018-05-01,NA,Denver,Revenue,1089034.5587250334,NA,forecast,591220.1282328444,1586848.9892172224,327693.0871983834,1850376.0302516834
2018-06-01,NA,Denver,Revenue,1504996.5839759281,NA,forecast,965820.3668920468,2044172.8010598095,680397.7186498342,2329595.4493020223
2018-07-01,NA,Denver,Revenue,1578745.9866256646,NA,forecast,1001162.4178397207,2156329.5554116084,695408.1457472164,2462083.827504113
2018-08-01,NA,Denver,Revenue,1561517.6875241345,NA,forecast,947926.1582523155,2175109.2167959535,623110.4232947299,2499924.951753539
2018-09-01,NA,Denver,Revenue,1310106.42830627,NA,forecast,662505.9722712607,1957706.884341279,319686.99897885974,2300525.85763368
2018-10-01,NA,Denver,Revenue,1203689.9141347795,NA,forecast,523779.5255398012,1883600.3027297577,163856.70711552398,2243523.121154035
2018-11-01,NA,Denver,Revenue,932443.423755182,NA,forecast,221690.35666225932,1643196.4908481045,-154559.58951141732,2019446.4370217812
2018-12-01,NA,Denver,Revenue,1546498.2612115066,NA,forecast,806186.361911881,2286810.1605111323,414288.9151622064,2678707.6072608065
2019-01-01,NA,Denver,Revenue,459647.45174756274,NA,forecast,-309096.8442717057,1228391.7477668312,-716045.4926702303,1635340.3961653558
2019-02-01,NA,Denver,Revenue,624470.9511652682,NA,forecast,-171682.03571902588,1420623.9380495623,-593139.9686217122,1842081.8709522486
2019-03-01,NA,Denver,Revenue,885392.9424586791,NA,forecast,62743.95024668751,1708041.9346706707,-372740.12062138075,2143526.005538739
2019-04-01,NA,Denver,Revenue,855048.604512763,NA,forecast,6730.768881548895,1703366.440143977,-442341.5668874718,2152438.775912998
2019-05-01,NA,Denver,Revenue,1089034.5587250334,NA,forecast,215802.0947656075,1962267.0226844593,-246459.24855250237,2424528.366002569
2019-06-01,NA,Denver,Revenue,1504996.5839759281,NA,forecast,607540.8903758081,2402452.277576048,132456.54386512493,2877536.624086731
2019-07-01,NA,Denver,Revenue,1578745.9866256646,NA,forecast,657703.909498949,2499788.06375238,170133.68576425244,2987358.2874870766
2019-08-01,NA,Denver,Revenue,1561517.6875241345,NA,forecast,617478.3378672904,2505557.037180979,117734.0934322779,3005301.281615991
2019-09-01,NA,Denver,Revenue,1310106.42830627,NA,forecast,343616.86314628366,2276595.993466256,-168011.80749204243,2788224.6641045823
2019-10-01,NA,Denver,Revenue,1203689.9141347795,NA,forecast,215259.91386882146,2192119.9144007377,-307983.32153165666,2715363.1498012156
2018-02-01,NA,Denver,Sales & Marketing,-224190.03543444604,NA,forecast,-453282.97638859425,4902.905519702152,-574557.4536909882,126177.38282209614
2018-03-01,NA,Denver,Sales & Marketing,-224190.03543444604,NA,forecast,-503833.6079273268,55453.53705843471,-651867.9731233974,203487.90225450534
2018-04-01,NA,Denver,Sales & Marketing,-224190.03543444604,NA,forecast,-546552.3776491366,98172.30678024449,-717200.6935301857,268820.6226612937
2018-05-01,NA,Denver,Sales & Marketing,-224190.03543444604,NA,forecast,-584237.8540914981,135857.78322260597,-774835.6561435498,326455.5852746577
2018-06-01,NA,Denver,Sales & Marketing,-224190.03543444604,NA,forecast,-618336.4343286407,169956.36345974865,-826984.934397795,378604.8635289029
2018-07-01,NA,Denver,Sales & Marketing,-224190.03543444604,NA,forecast,-649711.287315973,201331.21644708086,-874968.6312920187,426588.56042312656
2018-08-01,NA,Denver,Sales & Marketing,-224190.03543444604,NA,forecast,-678926.5391862143,230546.4683173223,-919649.5032947044,471269.43242581224
2018-09-01,NA,Denver,Sales & Marketing,-224190.03543444604,NA,forecast,-706374.8961320237,257994.82526313156,-961628.1426994514,513248.0718305593
2018-10-01,NA,Denver,Sales & Marketing,-224190.03543444604,NA,forecast,-732342.7604369816,283962.68956808944,-1001342.5640005657,552962.4931316735
2018-11-01,NA,Denver,Sales & Marketing,-224190.03543444604,NA,forecast,-757046.6239918764,308666.55312298425,-1039123.86297312,590743.7921042278
2018-12-01,NA,Denver,Sales & Marketing,-224190.03543444604,NA,forecast,-780654.8555359712,332274.7846670791,-1075229.5373830646,626849.4665141726
2019-01-01,NA,Denver,Sales & Marketing,-224190.03543444604,NA,forecast,-803301.4651715762,354921.3943026841,-1109864.5379956707,661484.4671267786
2019-02-01,NA,Denver,Sales & Marketing,-224190.03543444604,NA,forecast,-825095.186097796,376715.11522890383,-1143195.1578887186,694815.0870198265
2019-03-01,NA,Denver,Sales & Marketing,-224190.03543444604,NA,forecast,-846125.6849475637,397745.61407867156,-1175358.5303433724,726978.4594744804
2019-04-01,NA,Denver,Sales & Marketing,-224190.03543444604,NA,forecast,-866467.9380411477,418087.86717225553,-1206469.3217463545,758089.2508774624
2019-05-01,NA,Denver,Sales & Marketing,-224190.03543444604,NA,forecast,-886185.3950997717,437805.32423087955,-1236624.5700723908,788244.4992034987
2019-06-01,NA,Denver,Sales & Marketing,-224190.03543444604,NA,forecast,-905332.3173843953,456952.24651550315,-1265907.2607588966,817527.1898900045
2019-07-01,NA,Denver,Sales & Marketing,-224190.03543444604,NA,forecast,-923955.539229499,475575.4683606068,-1294389.020739418,846008.9498705259
2019-08-01,NA,Denver,Sales & Marketing,-224190.03543444604,NA,forecast,-942095.8177924826,493715.7469235904,-1322132.1827072026,873752.1118383105
2019-09-01,NA,Denver,Sales & Marketing,-224190.03543444604,NA,forecast,-959788.8828945714,511408.8120256793,-1349191.3907083103,900811.3198394182
2019-10-01,NA,Denver,Sales & Marketing,-224190.03543444604,NA,forecast,-977066.2645891623,528686.1937202702,-1375614.865798179,927234.7949292869
2018-02-01,NA,Las Vegas,Cost of goods sold,-913221.856746879,NA,forecast,-1083548.723532689,-742894.9899610691,-1173714.3203161266,-652729.3931776315
2018-03-01,NA,Las Vegas,Cost of goods sold,-983681.1540754777,NA,forecast,-1182314.707401034,-785047.6007499215,-1287464.9588838825,-679897.349267073
2018-04-01,NA,Las Vegas,Cost of goods sold,-996581.5547691976,NA,forecast,-1219963.1463661827,-773199.9631722126,-1338214.2179490614,-654948.8915893338
2018-05-01,NA,Las Vegas,Cost of goods sold,-1276080.645251517,NA,forecast,-1521729.5459656618,-1030431.7445373721,-1651768.2189598598,-900393.0715431741
2018-06-01,NA,Las Vegas,Cost of goods sold,-1368358.2693837574,NA,forecast,-1634417.340606171,-1102299.1981613438,-1775260.5052173256,-961456.0335501891
2018-07-01,NA,Las Vegas,Cost of goods sold,-1448443.8746757866,NA,forecast,-1733455.2364447499,-1163432.5129068233,-1884331.1376393333,-1012556.6117122399
2018-08-01,NA,Las Vegas,Cost of goods sold,-1316634.9879538626,NA,forecast,-1619414.6492507611,-1013855.3266569643,-1779696.5200436567,-853573.4558640686
2018-09-01,NA,Las Vegas,Cost of goods sold,-1184747.281130961,NA,forecast,-1504308.8092483645,-865185.7530135573,-1673474.4637071325,-696020.0985547893
2018-10-01,NA,Las Vegas,Cost of goods sold,-1236337.527337366,NA,forecast,-1571842.545497148,-900832.509177584,-1749448.1737639802,-723226.8809107519
2018-11-01,NA,Las Vegas,Cost of goods sold,-1075906.3232164297,NA,forecast,-1426630.8079164021,-725181.8385164572,-1612293.1351011302,-539519.5113317291
2018-12-01,NA,Las Vegas,Cost of goods sold,-979532.9957089429,NA,forecast,-1344843.4268845757,-614222.56453331,-1538227.0877229255,-420838.9036949603
2019-01-01,NA,Las Vegas,Cost of goods sold,-930092.6474563299,NA,forecast,-1309433.1811725185,-550752.1137401414,-1510243.929659306,-349941.36525335384
2019-02-01,NA,Las Vegas,Cost of goods sold,-913221.856746879,NA,forecast,-1306087.3394222453,-520356.3740715129,-1514057.7634046392,-312385.9500891189
2019-03-01,NA,Las Vegas,Cost of goods sold,-983681.1540754777,NA,forecast,-1389621.2166899159,-577741.0914610396,-1604512.9052099923,-362849.40294096316
2019-04-01,NA,Las Vegas,Cost of goods sold,-996581.5547691976,NA,forecast,-1415188.0303439067,-577975.0791944885,-1636784.9128549257,-356378.19668346946
2019-05-01,NA,Las Vegas,Cost of goods sold,-1276080.645251517,NA,forecast,-1706981.3627616472,-845179.9277413867,-1935086.4238238586,-617074.8666791752
2019-06-01,NA,Las Vegas,Cost of goods sold,-1368358.2693837574,NA,forecast,-1811212.0548574855,-925504.4839100294,-2045644.6878798273,-691071.8508876875
2019-07-01,NA,Las Vegas,Cost of goods sold,-1448443.8746757866,NA,forecast,-1902936.4733680824,-993951.2759834907,-2143530.321937369,-753357.427414204
2019-08-01,NA,Las Vegas,Cost of goods sold,-1316634.9879538626,NA,forecast,-1782475.7002405217,-850794.2756672036,-2029076.8772713172,-604193.0986364081
2019-09-01,NA,Las Vegas,Cost of goods sold,-1184747.281130961,NA,forecast,-1661666.159119039,-707828.4031428827,-1914131.7628288646,-455362.7994330573
2019-10-01,NA,Las Vegas,Cost of goods sold,-1236337.527337366,NA,forecast,-1724083.0174642077,-748592.0372105243,-1982279.8834408484,-490395.1712338836
2018-02-01,NA,Las Vegas,General & Admin,-179696.76872843015,NA,forecast,-227552.84875659138,-131840.68870026892,-252886.32724346616,-106507.21021339414
2018-03-01,NA,Las Vegas,General & Admin,-179696.76872843015,NA,forecast,-238112.55896990545,-121280.97848695485,-269036.0103789085,-90357.5270779518
2018-04-01,NA,Las Vegas,General & Admin,-179696.76872843015,NA,forecast,-247036.24231866776,-112357.29513819254,-282683.60634246335,-76709.93111439694
2018-05-01,NA,Las Vegas,General & Admin,-179696.76872843015,NA,forecast,-254908.50223647116,-104485.03522038915,-294723.18893177266,-64670.348525087626
2018-06-01,NA,Las Vegas,General & Admin,-179696.76872843015,NA,forecast,-262031.48201000324,-97362.05544685706,-305616.846427948,-53776.691028912304
2018-07-01,NA,Las Vegas,General & Admin,-179696.76872843015,NA,forecast,-268585.49222603196,-90808.04523082831,-315640.34007665276,-43753.19738020754
2018-08-01,NA,Las Vegas,General & Admin,-179696.76872843015,NA,forecast,-274688.3752992603,-84705.1621576,-324973.8942987207,-34419.6431581396
2018-09-01,NA,Las Vegas,General & Admin,-179696.76872843015,NA,forecast,-280422.1650929104,-78971.37236394991,-333742.96906139085,-25650.568395469483
2018-10-01,NA,Las Vegas,General & Admin,-179696.76872843015,NA,forecast,-285846.68924962473,-73546.8482072356,-342039.0628482292,-17354.474608631106
2018-11-01,NA,Las Vegas,General & Admin,-179696.76872843015,NA,forecast,-291007.1715690011,-68386.36588785918,-349931.3394922325,-9462.19796462782
2018-12-01,NA,Las Vegas,General & Admin,-179696.76872843015,NA,forecast,-295938.78322579013,-63454.75423107014,-357473.5886634056,-1919.9487934546487
2019-01-01,NA,Las Vegas,General & Admin,-179696.76872843015,NA,forecast,-300669.51809075027,-58724.01936611002,-364708.6232925347,5315.085835674428
2019-02-01,NA,Las Vegas,General & Admin,-179696.76872843015,NA,forecast,-305222.08984792774,-54171.44760893255,-371671.1809616912,12277.643504830921
2019-03-01,NA,Las Vegas,General & Admin,-179696.76872843015,NA,forecast,-309615.2292951535,-49778.308161706766,-378389.90795412846,18996.370497268188
2019-04-01,NA,Las Vegas,General & Admin,-179696.76872843015,NA,forecast,-313864.59851598216,-45528.93894087811,-384888.7573596129,25495.219902752608
2019-05-01,NA,Las Vegas,General & Admin,-179696.76872843015,NA,forecast,-317983.45175964537,-41410.085697214905,-391187.9998030922,31794.462346231885
2019-06-01,NA,Las Vegas,General & Admin,-179696.76872843015,NA,forecast,-321983.1238635944,-37410.413593265956,-397304.9704225133,37911.432965653046
2019-07-01,NA,Las Vegas,General & Admin,-179696.76872843015,NA,forecast,-325873.39822687063,-33520.13922998967,-403254.6316355296,43861.0941786693
2019-08-01,NA,Las Vegas,General & Admin,-179696.76872843015,NA,forecast,-329662.78876429895,-29730.74869256135,-409050.00435122696,49656.46689436669
2019-09-01,NA,Las Vegas,General & Admin,-179696.76872843015,NA,forecast,-333358.75921167515,-26034.77824518518,-414702.50336846575,55308.96591160545
2019-10-01,NA,Las Vegas,General & Admin,-179696.76872843015,NA,forecast,-336967.8959996084,-22425.641457251913,-420222.2017636073,60828.66430674706
2018-02-01,NA,Las Vegas,Revenue,1230463.7514533114,NA,forecast,883561.3069801361,1577366.1959264867,699922.2456751993,1761005.2572314236
2018-03-01,NA,Las Vegas,Revenue,1293715.1314763632,NA,forecast,871280.5556162724,1716149.707336454,647657.1992242282,1939773.0637284983
2018-04-01,NA,Las Vegas,Revenue,1339323.5552242477,NA,forecast,850450.9588518459,1828196.1515966495,591657.4388699561,2086989.6715785395
2018-05-01,NA,Las Vegas,Revenue,1690953.6416060554,NA,forecast,1075177.3384587467,2306729.944753364,749205.054073359,2632702.229138752
2018-06-01,NA,Las Vegas,Revenue,1868162.0983503913,NA,forecast,1148624.5695480134,2587699.627152769,767724.4102435431,2968599.7864572397
2018-07-01,NA,Las Vegas,Revenue,1910743.9275961253,NA,forecast,1111113.8481772437,2710374.0070150066,687815.2536727292,3133672.6015195213
2018-08-01,NA,Las Vegas,Revenue,1789947.9521084267,NA,forecast,941723.2360882942,2638172.6681285594,492700.19486372126,3087195.709353132
2018-09-01,NA,Las Vegas,Revenue,1640849.4794163804,NA,forecast,755954.3613360189,2525744.597496742,287519.1818596043,2994179.7769731563
2018-10-01,NA,Las Vegas,Revenue,1703451.6835767613,NA,forecast,759861.3938352172,2647041.9733183053,260354.8673599055,3146548.499793617
2018-11-01,NA,Las Vegas,Revenue,1426138.380826959,NA,forecast,467011.8229710936,2385264.9386828244,-40719.10704518668,2892995.8686991045
2018-12-01,NA,Las Vegas,Revenue,1539775.2644198535,NA,forecast,529360.8829102038,2550189.6459295033,-5520.180932482472,3085070.709772189
2019-01-01,NA,Las Vegas,Revenue,1110117.1024019453,NA,forecast,102106.66532480763,2118127.539479083,-431501.8272055427,2651736.032009433
2019-02-01,NA,Las Vegas,Revenue,1230463.7514533114,NA,forecast,185743.04754606483,2275184.455360558,-367298.6863705574,2828226.1892771805
2019-03-01,NA,Las Vegas,Revenue,1293715.1314763632,NA,forecast,213682.08471583808,2373748.1782368883,-358052.87433473254,2945483.137287459
2019-04-01,NA,Las Vegas,Revenue,1339323.5552242477,NA,forecast,223867.83268928737,2454779.2777592083,-366618.7582156083,3045265.8686641036
2019-05-01,NA,Las Vegas,Revenue,1690953.6416060554,NA,forecast,506915.5982625575,2874991.6849495536,-119876.28024133574,3501783.5634534466
2019-06-01,NA,Las Vegas,Revenue,1868162.0983503913,NA,forecast,619834.7623652746,3116489.434335508,-40989.81190296961,3777314.008603752
2019-07-01,NA,Las Vegas,Revenue,1910743.9275961253,NA,forecast,607624.2692621737,3213863.585930077,-82205.60837929486,3903693.4635715457
2019-08-01,NA,Las Vegas,Revenue,1789947.9521084267,NA,forecast,449560.4976664074,3130335.406550446,-259997.75953313173,3839893.6637499854
2019-09-01,NA,Las Vegas,Revenue,1640849.4794163804,NA,forecast,270097.1599704756,3011601.798862285,-455535.28579361225,3737234.244626373
2019-10-01,NA,Las Vegas,Revenue,1703451.6835767613,NA,forecast,287340.581027122,3119562.7861264003,-462303.35408739094,3869206.7212409135
2018-02-01,NA,Las Vegas,Sales & Marketing,-150607.0856185211,NA,forecast,-195639.21714431222,-105574.95409272995,-219477.787594617,-81736.38364242516
2018-03-01,NA,Las Vegas,Sales & Marketing,-150607.0856185211,NA,forecast,-205575.80741498154,-95638.36382206064,-234674.4910151047,-66539.68022193748
2018-04-01,NA,Las Vegas,Sales & Marketing,-150607.0856185211,NA,forecast,-213972.91144062477,-87241.2597964174,-247516.75340015598,-53697.417836886205
2018-05-01,NA,Las Vegas,Sales & Marketing,-150607.0856185211,NA,forecast,-221380.63567995076,-79833.5355570914,-258845.8899771251,-42368.28125991709
2018-06-01,NA,Las Vegas,Sales & Marketing,-150607.0856185211,NA,forecast,-228083.29418914107,-73130.8770479011,-269096.72157210764,-32117.449664934567
2018-07-01,NA,Las Vegas,Sales & Marketing,-150607.0856185211,NA,forecast,-234250.55757335282,-66963.61366368935,-278528.73698312306,-22685.434253919128
2018-08-01,NA,Las Vegas,Sales & Marketing,-150607.0856185211,NA,forecast,-239993.31446189067,-61220.85677515151,-287311.5257339763,-13902.645503065898
2018-09-01,NA,Las Vegas,Sales & Marketing,-150607.0856185211,NA,forecast,-245388.75796618412,-55825.413270858044,-295563.1445009058,-5651.026736136351
2018-10-01,NA,Las Vegas,Sales & Marketing,-150607.0856185211,NA,forecast,-250493.18534816446,-50720.985888877694,-303369.6925161081,2155.521279065928
2018-11-01,NA,Las Vegas,Sales & Marketing,-150607.0856185211,NA,forecast,-255349.1517876624,-45865.019449379746,-310796.25231084146,9582.081073799316
2018-12-01,NA,Las Vegas,Sales & Marketing,-150607.0856185211,NA,forecast,-259989.75303690735,-41224.41820013484,-317893.4394702723,16679.268233230134
2019-01-01,NA,Las Vegas,Sales & Marketing,-150607.0856185211,NA,forecast,-264441.33107102895,-36772.84016601322,-324701.5405688343,23487.369331792084
2019-02-01,NA,Las Vegas,Sales & Marketing,-150607.0856185211,NA,forecast,-268725.25925798406,-32488.91197905813,-331253.2433520304,30039.07211498823
2019-03-01,NA,Las Vegas,Sales & Marketing,-150607.0856185211,NA,forecast,-272859.163106402,-28355.008130640184,-337575.50370915275,36361.332472110575
2019-04-01,NA,Las Vegas,Sales & Marketing,-150607.0856185211,NA,forecast,-276857.7804929785,-24356.39074406364,-343690.8612775509,42476.69004050875
2019-05-01,NA,Las Vegas,Sales & Marketing,-150607.0856185211,NA,forecast,-280733.5835444388,-20480.58769260338,-349618.3905290207,48404.219291978545
2019-06-01,NA,Las Vegas,Sales & Marketing,-150607.0856185211,NA,forecast,-284497.2382386611,-16716.93299838109,-355374.4036690664,54160.23243202423
2019-07-01,NA,Las Vegas,Sales & Marketing,-150607.0856185211,NA,forecast,-288157.9506642375,-13056.220572804654,-360972.9801952002,59758.80895815804
2019-08-01,NA,Las Vegas,Sales & Marketing,-150607.0856185211,NA,forecast,-291723.7323367783,-9490.438900263893,-366426.37266321457,65212.20142617237
2019-09-01,NA,Las Vegas,Sales & Marketing,-150607.0856185211,NA,forecast,-295201.60656307806,-6012.564673964109,-371745.3222939389,70531.15105689672
2019-10-01,NA,Las Vegas,Sales & Marketing,-150607.0856185211,NA,forecast,-298597.77111381316,-2616.4001232290466,-376939.3077596612,75725.13652261905
2018-02-01,NA,Olympia,Cost of goods sold,-1666716.0284331182,NA,forecast,-1869435.4427856333,-1463996.6140806032,-1976748.618443757,-1356683.4384224794
2018-03-01,NA,Olympia,Cost of goods sold,-1809168.2332843149,NA,forecast,-2045577.6639324604,-1572758.8026361694,-2170725.256921581,-1447611.2096470487
2018-04-01,NA,Olympia,Cost of goods sold,-1823983.2312191424,NA,forecast,-2089847.2506789668,-1558119.2117593181,-2230587.1611241205,-1417379.3013141644
2018-05-01,NA,Olympia,Cost of goods sold,-1916963.1707722866,NA,forecast,-2209329.267964296,-1624597.0735802772,-2364098.530911592,-1469827.8106329814
2018-06-01,NA,Olympia,Cost of goods sold,-2230730.790683625,NA,forecast,-2547388.6387329684,-1914072.9426342812,-2715017.1778138434,-1746444.4035534062
2018-07-01,NA,Olympia,Cost of goods sold,-2293687.069025963,NA,forecast,-2632901.530208258,-1954472.6078436682,-2812470.8189954218,-1774903.3190565046
2018-08-01,NA,Olympia,Cost of goods sold,-2186023.393935411,NA,forecast,-2546385.307321313,-1825661.4805495087,-2737149.3810791015,-1634897.40679172
2018-09-01,NA,Olympia,Cost of goods sold,-1985200.7385016028,NA,forecast,-2365536.0728620877,-1604865.4041411178,-2566873.4369995133,-1403528.0400036923
2018-10-01,NA,Olympia,Cost of goods sold,-1977012.994534994,NA,forecast,-2376323.931659255,-1577702.057410733,-2587706.3731224607,-1366319.6159475273
2018-11-01,NA,Olympia,Cost of goods sold,-1793464.1545545023,NA,forecast,-2210888.9770687,-1376039.332040305,-2431860.330234862,-1155067.9788741427
2018-12-01,NA,Olympia,Cost of goods sold,-1683528.7576961233,NA,forecast,-2118313.463493099,-1248744.0518991477,-2348474.583757196,-1018582.9316350506
2019-01-01,NA,Olympia,Cost of goods sold,-1715750.3280135908,NA,forecast,-2167233.3648704984,-1264267.2911566833,-2406234.047640019,-1025266.6083871624
2019-02-01,NA,Olympia,Cost of goods sold,-1666716.0284331182,NA,forecast,-2134296.171845442,-1199135.8850207943,-2381818.148092878,-951613.9087733582
2019-03-01,NA,Olympia,Cost of goods sold,-1809168.2332843149,NA,forecast,-2292309.4636274134,-1326027.0029412163,-2548068.981703624,-1070267.4848650056
2019-04-01,NA,Olympia,Cost of goods sold,-1823983.2312191424,NA,forecast,-2322199.7568396768,-1325766.7055986081,-2585939.654177404,-1062026.8082608809
2019-05-01,NA,Olympia,Cost of goods sold,-1916963.1707722866,NA,forecast,-2429812.0416351855,-1404114.299909388,-2701297.8346499475,-1132628.5068946257
2019-06-01,NA,Olympia,Cost of goods sold,-2230730.790683625,NA,forecast,-2757805.948786626,-1703655.6325806235,-3036822.683356425,-1424638.8980108248
2019-07-01,NA,Olympia,Cost of goods sold,-2293687.069025963,NA,forecast,-2834614.495057642,-1752759.6429942842,-3120964.177318916,-1466409.96073301
2019-08-01,NA,Olympia,Cost of goods sold,-2186023.393935411,NA,forecast,-2740457.103387867,-1631589.6844829544,-3033956.5802055816,-1338090.20766524
2019-09-01,NA,Olympia,Cost of goods sold,-1985200.7385016028,NA,forecast,-2552819.4451358756,-1417582.03186733,-2853298.637848801,-1117102.8391544046
2019-10-01,NA,Olympia,Cost of goods sold,-1977012.994534994,NA,forecast,-2557517.3046526005,-1396508.6844173877,-2864817.723810386,-1089208.265259602
2018-02-01,NA,Olympia,General & Admin,-361789.517295918,NA,forecast,-413987.48219023173,-309591.5524016043,-441619.41568605066,-281959.6189057854
2018-03-01,NA,Olympia,General & Admin,-361789.517295918,NA,forecast,-425505.25344697357,-298073.78114486247,-459234.3267456705,-264344.7078461655
2018-04-01,NA,Olympia,General & Admin,-361789.517295918,NA,forecast,-435238.56444721774,-288340.4701446183,-474120.1413501724,-249458.89324166364
2018-05-01,NA,Olympia,General & Admin,-361789.517295918,NA,forecast,-443825.058505791,-279753.97608604503,-487252.0507955166,-236326.98379631943
2018-06-01,NA,Olympia,General & Admin,-361789.517295918,NA,forecast,-451594.29175562976,-271984.7428362063,-499134.0676932947,-224444.9668985413
2018-07-01,NA,Olympia,General & Admin,-361789.517295918,NA,forecast,-458742.9339965306,-264836.10059530544,-510066.97254646255,-213512.06204537352
2018-08-01,NA,Olympia,General & Admin,-361789.517295918,NA,forecast,-465399.5192459496,-258179.51534588647,-520247.34117122216,-203331.6934206139
2018-09-01,NA,Olympia,General & Admin,-361789.517295918,NA,forecast,-471653.52413277276,-251925.51045906328,-529812.0162626235,-193767.0183292125
2018-10-01,NA,Olympia,General & Admin,-361789.517295918,NA,forecast,-477570.2043400507,-246008.83025178534,-538860.7977756622,-184718.23681617386
2018-11-01,NA,Olympia,General & Admin,-361789.517295918,NA,forecast,-483198.88673079445,-240380.1478610416,-547469.1246373164,-176109.90995451965
2018-12-01,NA,Olympia,General & Admin,-361789.517295918,NA,forecast,-488577.93348894897,-235001.10110288707,-555695.6667450151,-167883.367846821
2019-01-01,NA,Olympia,General & Admin,-361789.517295918,NA,forecast,-493737.8783122647,-229841.15627957133,-563587.1213597305,-159991.91323210555
2019-02-01,NA,Olympia,General & Admin,-361789.517295918,NA,forecast,-498703.4956511725,-224875.5389406636,-571181.3777337461,-152397.65685808993
2019-03-01,NA,Olympia,General & Admin,-361789.517295918,NA,forecast,-503495.21571071714,-220083.8188811189,-578509.6811693669,-145069.35342246914
2019-04-01,NA,Olympia,General & Admin,-361789.517295918,NA,forecast,-508130.12156345864,-215448.9130283774,-585598.1579715054,-137980.8766203306
2019-05-01,NA,Olympia,General & Admin,-361789.517295918,NA,forecast,-512622.6699897202,-210956.36460211585,-592468.9178777079,-131110.1167141282
2019-06-01,NA,Olympia,General & Admin,-361789.517295918,NA,forecast,-516985.2242137151,-206593.81037812092,-599140.8688077506,-124438.16578408537
2019-07-01,NA,Olympia,General & Admin,-361789.517295918,NA,forecast,-521228.4552623937,-202350.57932944232,-605630.3306890274,-117948.70390280863
2019-08-01,NA,Olympia,General & Admin,-361789.517295918,NA,forecast,-525361.649500767,-198217.38509106898,-611951.5057912385,-111627.52880059753
2019-09-01,NA,Olympia,General & Admin,-361789.517295918,NA,forecast,-529392.9478342084,-194186.08675762764,-618116.8445547426,-105462.1900370935
2019-10-01,NA,Olympia,General & Admin,-361789.517295918,NA,forecast,-533329.5342667883,-190249.50032504773,-624137.333965644,-99441.70062619197
2018-02-01,NA,Olympia,Revenue,2522918.305500645,NA,forecast,2030123.5677123647,3015713.0432889257,1769253.791482091,3276582.8195191994
2018-03-01,NA,Olympia,Revenue,2641597.1458069286,NA,forecast,2045202.2463824474,3237992.04523141,1729489.8573743822,3553704.434239475
2018-04-01,NA,Olympia,Revenue,2835932.9689156287,NA,forecast,2132287.097612527,3539578.8402187303,1759799.473625237,3912066.4642060203
2018-05-01,NA,Olympia,Revenue,3076579.6385234436,NA,forecast,2261713.574932902,3891445.702113985,1830349.5376045713,4322809.739442316
2018-06-01,NA,Olympia,Revenue,3657408.4981515473,NA,forecast,2683348.604057623,4631468.3922454715,2167712.44335589,5147104.552947205
2018-07-01,NA,Olympia,Revenue,3552391.522985439,NA,forecast,2498082.3407439813,4606700.705226896,1939964.7730052276,5164818.27296565
2018-08-01,NA,Olympia,Revenue,3469156.678383219,NA,forecast,2341373.7466416555,4596939.610124783,1744361.5253663887,5193951.83140005
2018-09-01,NA,Olympia,Revenue,3180625.255752175,NA,forecast,2008179.2172555965,4353071.294248754,1387523.7754434752,4973726.736060875
2018-10-01,NA,Olympia,Revenue,3131211.84591312,NA,forecast,1901100.28502886,4361323.40679738,1249918.559618436,5012505.132207804
2018-11-01,NA,Olympia,Revenue,2800247.242626998,NA,forecast,1541042.849988356,4059451.63526564,874460.3097402311,4726034.175513765
2018-12-01,NA,Olympia,Revenue,3296038.785000696,NA,forecast,1946270.9024463638,4645806.667555028,1231746.9465594038,5360330.623441988
2019-01-01,NA,Olympia,Revenue,2540666.1495211567,NA,forecast,1192280.7163353586,3889051.582706955,478488.58493791684,4602843.714104396
2019-02-01,NA,Olympia,Revenue,2522918.305500645,NA,forecast,1137789.5220944362,3908047.0889068544,404546.63602179475,4641289.974979496
2019-03-01,NA,Olympia,Revenue,2641597.1458069286,NA,forecast,1211407.9239885497,4071786.3676253073,454311.48270511534,4828882.808908742
2019-04-01,NA,Olympia,Revenue,2835932.9689156287,NA,forecast,1353027.020556,4318838.917275257,568024.02994915,5103841.907882107
2019-05-01,NA,Olympia,Revenue,3076579.6385234436,NA,forecast,1533152.4779788055,4620006.799068082,716111.4929105146,5437047.784136373
2019-06-01,NA,Olympia,Revenue,3657408.4981515473,NA,forecast,2019935.0964399176,5294881.899863177,1153109.038587282,6161707.957715813
2019-07-01,NA,Olympia,Revenue,3552391.522985439,NA,forecast,1861657.6572526577,5243125.3887182195,966637.2128416826,6138145.8331291955
2019-08-01,NA,Olympia,Revenue,3469156.678383219,NA,forecast,1727459.4992527408,5210853.857513698,805460.7063681618,6132852.650398277
2019-09-01,NA,Olympia,Revenue,3180625.255752175,NA,forecast,1405526.5053297759,4955724.006174575,465845.98867564136,5895404.522828709
2019-10-01,NA,Olympia,Revenue,3131211.84591312,NA,forecast,1313420.0810107046,4949003.610815535,351139.2476730291,5911284.444153211
2018-02-01,NA,Olympia,Sales & Marketing,-620790.2807215203,NA,forecast,-732095.6283805324,-509484.93306250824,-791017.1202522946,-450563.44119074603
